order_id,date,product,region,salesperson,quantity,unit_price,revenue,cost,profit
ORD-000283,2024-08-02,Webcam,North,Frank Miller,30,878.07,26342.1,10785.85,15556.25
ORD-000284,2024-07-02,Mouse,Central,Carol Davis,18,913.86,16449.48,8164.27,8285.21
ORD-000285,2024-08-15,HDMI Cable,West,Carol Davis,46,779.55,35859.3,19655.94,16203.36
ORD-000286,2024-06-25,Mouse,East,David Wilson,17,993.58,16890.86,7195.11,9695.75
ORD-000287,2024-09-21,Keyboard,West,Frank Miller,5,552.32,2761.6,1812.81,948.79
ORD-000288,2024-02-29,Keyboard,South,Carol Davis,8,261.39,2091.12,1253.68,837.44
ORD-000289,2024-07-16,USB Drive,South,Alice Johnson,49,547.9,26847.1,16544.77,10302.33
ORD-000290,2024-04-16,Laptop,West,Emma Brown,50,596.75,29837.5,14161.38,15676.12
ORD-000291,2024-08-01,Webcam,North,Emma Brown,6,591.35,3548.1,1873.14,1674.96
ORD-000292,2024-08-16,HDMI Cable,North,Alice Johnson,4,296.42,1185.68,652.04,533.64
ORD-000293,2024-10-21,Headset,North,Alice Johnson,29,893.44,25909.76,18090.38,7819.38
ORD-000294,2024-09-20,Monitor,Central,Emma Brown,11,915.89,10074.79,6557.87,3516.92
ORD-000295,2024-08-16,Monitor,North,Bob Smith,24,635.38,15249.12,9414.75,5834.37
ORD-000296,2024-08-16,Keyboard,South,Alice Johnson,13,417.94,5433.22,3771.56,1661.66
ORD-000297,2024-01-11,HDMI Cable,Central,Bob Smith,35,576.3,20170.5,12789.22,7381.28
ORD-000298,2024-09-22,Laptop,North,Alice Johnson,49,205.71,10079.79,6598.84,3480.95
ORD-000299,2024-05-31,Mouse,West,Carol Davis,4,662.28,2649.12,1310.78,1338.34
ORD-000300,2024-09-13,Monitor,South,Alice Johnson,37,919.1,34006.7,15428.23,18578.47
ORD-000301,2024-08-27,Keyboard,North,David Wilson,19,896.63,17035.97,8095.91,8940.06
ORD-000302,2024-03-20,Keyboard,East,Emma Brown,33,328.31,10834.23,6917.49,3916.74
ORD-000303,2024-10-07,Mouse,Central,Carol Davis,42,462.15,19410.3,11513.11,7897.19
ORD-000304,2024-06-26,HDMI Cable,Central,Bob Smith,16,920.75,14732,10272.74,4459.26
ORD-000305,2024-01-04,HDMI Cable,West,Frank Miller,22,686.78,15109.16,8221.68,6887.48
ORD-000306,2024-12-14,USB Drive,North,Alice Johnson,21,993.84,20870.64,9717.45,11153.19
ORD-000307,2024-02-17,Keyboard,North,Emma Brown,1,946.69,946.69,408.03,538.66
ORD-000308,2024-01-04,HDMI Cable,East,Alice Johnson,30,189.94,5698.2,3826.71,1871.49
ORD-000309,2024-09-02,USB Drive,North,David Wilson,10,175.01,1750.1,1018.39,731.71
ORD-000310,2024-01-04,Laptop,East,Bob Smith,46,74.11,3409.06,1626.44,1782.62
ORD-000311,2024-11-21,Laptop,Central,Emma Brown,5,740.87,3704.35,1843.75,1860.6
ORD-000312,2024-11-22,Webcam,Central,Alice Johnson,16,348.54,5576.64,3334.43,2242.21
ORD-000313,2024-09-24,Headset,North,David Wilson,43,562.36,24181.48,15975.61,8205.87
ORD-000314,2024-01-20,Webcam,North,Frank Miller,31,80.93,2508.83,1182.73,1326.1
ORD-000315,2024-11-27,USB Drive,West,David Wilson,27,611.13,16500.51,10046.39,6454.12
ORD-000316,2024-05-15,Mouse,South,Frank Miller,3,134.21,402.63,257.61,145.02
ORD-000317,2024-09-18,Monitor,West,David Wilson,16,923.22,14771.52,8246.86,6524.66
ORD-000318,2024-09-16,Mouse,East,David Wilson,48,371.25,17820,9720.16,8099.84
ORD-000319,2024-06-11,Headset,West,Emma Brown,37,199.49,7381.13,4923.68,2457.45
ORD-000320,2024-05-08,Keyboard,East,David Wilson,15,537.52,8062.8,4101.95,3960.85
ORD-000321,2024-11-22,Mouse,Central,Carol Davis,14,307.94,4311.16,2708.54,1602.62
ORD-000322,2024-10-15,Monitor,East,Alice Johnson,7,141.48,990.36,590.65,399.71
ORD-000323,2024-06-08,Headset,South,Carol Davis,45,72.07,3243.15,1628.34,1614.81
ORD-000324,2024-07-17,Monitor,North,Emma Brown,3,391.58,1174.74,689.77,484.97
ORD-000325,2024-07-26,Monitor,South,Bob Smith,41,752.72,30861.52,15438.2,15423.32
ORD-000326,2024-09-05,Mouse,West,Emma Brown,39,619.08,24144.12,11946.43,12197.69
ORD-000327,2024-02-11,Mouse,West,Carol Davis,15,406.01,6090.15,3131.84,2958.31
ORD-000328,2024-10-06,Laptop,North,Emma Brown,3,108.29,324.87,139.28,185.59
ORD-000329,2024-10-18,Mouse,East,Emma Brown,23,909.18,20911.14,13309.75,7601.39
ORD-000330,2024-12-28,Laptop,South,Carol Davis,24,909.75,21834,12361.47,9472.53
ORD-000331,2024-12-29,Headset,West,Alice Johnson,17,738.47,12553.99,7197.39,5356.6
ORD-000332,2024-11-25,USB Drive,South,Frank Miller,30,77.94,2338.2,1324.54,1013.66
ORD-000333,2024-01-22,USB Drive,North,David Wilson,30,469.42,14082.6,7896.64,6185.96
ORD-000334,2024-05-29,Monitor,South,Bob Smith,9,988.62,8897.58,5708.63,3188.95
ORD-000335,2024-11-02,Keyboard,South,David Wilson,38,463.86,17626.68,7870.16,9756.52
ORD-000336,2024-12-22,Headset,South,Frank Miller,4,120.1,480.4,281.57,198.83
ORD-000337,2024-03-14,Webcam,North,Alice Johnson,50,261.7,13085,8577.62,4507.38
ORD-000338,2024-09-09,Laptop,West,Frank Miller,45,600.27,27012.15,16520.04,10492.11
ORD-000339,2024-03-26,Monitor,Central,Alice Johnson,45,543.36,24451.2,14131.16,10320.04
ORD-000340,2024-09-18,Laptop,East,Alice Johnson,18,582.61,10486.98,5626.88,4860.1
ORD-000341,2024-04-06,Monitor,West,Carol Davis,50,755.3,37765,18640.25,19124.75
ORD-000342,2024-02-25,Mouse,South,Bob Smith,25,803.3,20082.5,12284.26,7798.24
ORD-000343,2024-06-21,Mouse,West,Bob Smith,29,926.53,26869.37,12490.3,14379.07
ORD-000344,2024-04-08,USB Drive,North,Carol Davis,5,208.14,1040.7,562.24,478.46
ORD-000345,2024-11-10,Laptop,South,Bob Smith,5,694.83,3474.15,1697.41,1776.74
ORD-000346,2024-06-09,Keyboard,East,Alice Johnson,3,518.79,1556.37,711.23,845.14
ORD-000347,2024-12-16,Laptop,East,Frank Miller,27,355.69,9603.63,6252.43,3351.2
ORD-000348,2024-06-15,HDMI Cable,East,Carol Davis,40,213.07,8522.8,3437.26,5085.54
ORD-000349,2024-02-05,Monitor,South,Frank Miller,25,573.08,14327,9539.85,4787.15
ORD-000350,2024-07-12,Headset,South,Carol Davis,21,199.19,4182.99,2564.71,1618.28
ORD-000351,2024-07-22,Monitor,North,Carol Davis,23,647.91,14901.93,8297.32,6604.61
ORD-000352,2024-12-01,Laptop,Central,Alice Johnson,25,474,11850,5318.59,6531.41
ORD-000353,2024-02-07,Webcam,West,David Wilson,19,391.25,7433.75,4938.79,2494.96
ORD-000354,2024-03-31,Headset,West,Emma Brown,23,143.48,3300.04,1623.76,1676.28
ORD-000355,2024-05-23,Headset,Central,Frank Miller,6,291.59,1749.54,1009.19,740.35
ORD-000356,2024-12-06,HDMI Cable,North,Carol Davis,23,401.72,9239.56,4337.1,4902.46
ORD-000357,2024-02-09,Laptop,West,Frank Miller,21,858.92,18037.32,10628.41,7408.91
ORD-000358,2024-01-17,Monitor,South,Carol Davis,15,698.25,10473.75,6383.27,4090.48
ORD-000359,2024-03-19,USB Drive,Central,David Wilson,38,432,16416,7645.69,8770.31
ORD-000360,2024-07-17,Webcam,South,Alice Johnson,39,924.69,36062.91,22168.63,13894.28
ORD-000361,2024-05-18,Headset,West,Alice Johnson,36,993.42,35763.12,22518.25,13244.87
ORD-000362,2024-01-20,Monitor,East,David Wilson,30,619.95,18598.5,8255.35,10343.15
ORD-000363,2024-12-18,Webcam,East,Alice Johnson,29,909.91,26387.39,12607.52,13779.87
ORD-000364,2024-10-05,Monitor,South,Alice Johnson,24,623.57,14965.68,7980.63,6985.05
ORD-000365,2024-09-16,Webcam,North,Bob Smith,9,416.94,3752.46,2555.43,1197.03
ORD-000366,2024-04-26,HDMI Cable,South,Frank Miller,11,731.95,8051.45,4076.38,3975.07
ORD-000367,2024-01-03,Monitor,North,Emma Brown,19,545.37,10362.03,5098.31,5263.72
ORD-000368,2024-05-31,Monitor,North,Bob Smith,50,875.31,43765.5,28484.71,15280.79
ORD-000369,2024-06-20,Mouse,North,Bob Smith,6,387.92,2327.52,1059.66,1267.86
ORD-000370,2024-03-20,USB Drive,East,Frank Miller,2,524.24,1048.48,558.61,489.87
ORD-000371,2024-04-10,Mouse,East,David Wilson,41,766.91,31443.31,15234.73,16208.58
ORD-000372,2024-12-31,Headset,East,Alice Johnson,39,630.51,24589.89,16752.04,7837.85
ORD-000373,2024-10-29,Webcam,South,David Wilson,29,364.32,10565.28,6441.7,4123.58
ORD-000374,2024-07-01,Headset,Central,Frank Miller,20,176.33,3526.6,1785.9,1740.7
ORD-000375,2024-10-27,Headset,North,Emma Brown,26,210,5460,2738.57,2721.43
ORD-000376,2024-09-04,Mouse,North,Alice Johnson,44,359.32,15810.08,8442.87,7367.21
ORD-000377,2024-06-27,Headset,Central,Emma Brown,38,681.07,25880.66,16691.82,9188.84
ORD-000378,2024-05-18,HDMI Cable,East,Carol Davis,32,214.05,6849.6,4101.06,2748.54
ORD-000379,2024-08-12,Laptop,Central,Frank Miller,31,433.95,13452.45,8615.65,4836.8
ORD-000380,2024-12-06,USB Drive,South,Carol Davis,49,668.79,32770.71,13358.37,19412.34
ORD-000381,2024-05-23,Mouse,North,Alice Johnson,6,253.32,1519.92,904.46,615.46
ORD-000382,2024-06-11,Keyboard,South,Carol Davis,50,703.4,35170,14085.04,21084.96
ORD-000383,2024-11-27,USB Drive,East,David Wilson,50,99.31,4965.5,2266.54,2698.96
ORD-000384,2024-04-15,Laptop,West,David Wilson,18,680.41,12247.38,5392.14,6855.24
ORD-000385,2024-11-29,Headset,Central,Bob Smith,46,324.76,14938.96,6159.49,8779.47
ORD-000386,2024-01-20,Headset,North,Carol Davis,27,185.38,5005.26,2975.97,2029.29
ORD-000387,2024-05-11,Headset,South,Frank Miller,20,137.55,2751,1672.8,1078.2
ORD-000388,2024-02-08,Monitor,East,Carol Davis,2,903.36,1806.72,1133.74,672.98
ORD-000389,2024-02-23,Mouse,Central,Carol Davis,24,780.53,18732.72,11029.45,7703.27
ORD-000390,2024-03-10,Laptop,East,Carol Davis,31,97.98,3037.38,1243.45,1793.93
ORD-000391,2024-02-03,HDMI Cable,East,Bob Smith,33,702.91,23196.03,14947.95,8248.08
ORD-000392,2024-06-05,Monitor,Central,Frank Miller,48,620.93,29804.64,17019.79,12784.85
ORD-000393,2024-02-13,HDMI Cable,East,Alice Johnson,9,93.63,842.67,408.55,434.12
ORD-000394,2024-06-14,Laptop,East,Alice Johnson,25,107.53,2688.25,1157.18,1531.07
ORD-000395,2024-01-03,Monitor,North,David Wilson,3,978.29,2934.87,1607.94,1326.93
ORD-000396,2024-07-21,Monitor,Central,Emma Brown,12,619.17,7430.04,3044.67,4385.37
ORD-000397,2024-11-11,HDMI Cable,West,Frank Miller,9,868.84,7819.56,3963.82,3855.74
ORD-000398,2024-08-02,Keyboard,East,Carol Davis,33,608.27,20072.91,12988.42,7084.49
ORD-000399,2024-08-07,Keyboard,East,Alice Johnson,33,732.09,24158.97,10467.8,13691.17
ORD-000400,2024-08-20,Laptop,South,David Wilson,15,365.03,5475.45,3829.82,1645.63
ORD-000401,2024-08-06,Keyboard,Central,Bob Smith,2,674.15,1348.3,890.58,457.72
ORD-000402,2024-08-07,Monitor,South,Alice Johnson,6,295.37,1772.22,1203.92,568.3
ORD-000403,2024-07-06,Keyboard,West,Bob Smith,49,972.28,47641.72,27206.58,20435.14
ORD-000404,2024-11-23,Laptop,Central,Carol Davis,1,514.43,514.43,318.45,195.98
ORD-000405,2024-11-28,Mouse,East,Carol Davis,42,466.3,19584.6,12801.89,6782.71
ORD-000406,2024-07-21,Mouse,West,Alice Johnson,16,693.48,11095.68,6395.88,4699.8
ORD-000407,2024-03-05,Keyboard,West,Bob Smith,35,580.52,20318.2,9453.37,10864.83
ORD-000408,2024-07-31,Laptop,North,Carol Davis,46,471.89,21706.94,10259.01,11447.93
ORD-000409,2024-03-31,Mouse,North,David Wilson,31,444.96,13793.76,5878.08,7915.68
ORD-000410,2024-10-16,Webcam,North,Carol Davis,27,670.78,18111.06,8714.21,9396.85
ORD-000411,2024-09-26,USB Drive,East,Bob Smith,5,678.34,3391.7,1641.13,1750.57
ORD-000412,2024-05-20,Monitor,West,Frank Miller,27,505.92,13659.84,7235.19,6424.65
ORD-000413,2024-07-24,Monitor,North,Bob Smith,33,553.37,18261.21,9268.22,8992.99
ORD-000414,2024-08-22,Monitor,North,Frank Miller,20,851.61,17032.2,10616.14,6416.06
ORD-000415,2024-05-23,Webcam,West,Emma Brown,38,930.36,35353.68,23616.41,11737.27
ORD-000416,2024-03-11,Mouse,Central,Alice Johnson,48,481.73,23123.04,11920.9,11202.14
ORD-000417,2024-07-27,Headset,North,Alice Johnson,33,506.92,16728.36,7818.98,8909.38
ORD-000418,2024-10-04,Laptop,East,David Wilson,4,681.06,2724.24,1539.01,1185.23
ORD-000419,2024-11-08,Monitor,East,Frank Miller,9,834.53,7510.77,3160.54,4350.23
ORD-000420,2024-09-16,Headset,South,David Wilson,28,625.65,17518.2,10795.55,6722.65
ORD-000421,2024-09-23,Mouse,Central,David Wilson,39,796.22,31052.58,12837.62,18214.96
ORD-000422,2024-08-04,HDMI Cable,South,Alice Johnson,48,528,25344,10491.37,14852.63
ORD-000423,2024-10-18,Keyboard,East,Alice Johnson,50,775.35,38767.5,24595.9,14171.6
ORD-000424,2024-08-07,Laptop,North,Alice Johnson,45,814.06,36632.7,22827.47,13805.23
ORD-000425,2024-12-11,Mouse,Central,Frank Miller,32,592.65,18964.8,10233.66,8731.14
ORD-000426,2024-05-23,Monitor,North,Alice Johnson,26,371.15,9649.9,5077.16,4572.74
ORD-000427,2024-01-16,HDMI Cable,North,David Wilson,27,998.58,26961.66,16377.06,10584.6
ORD-000428,2024-08-13,Keyboard,North,Bob Smith,9,355.8,3202.2,1872.84,1329.36
ORD-000429,2024-07-11,Webcam,South,Carol Davis,37,93.3,3452.1,1985.47,1466.63
ORD-000430,2024-08-29,USB Drive,North,Bob Smith,14,881.68,12343.52,5094.95,7248.57
ORD-000431,2024-11-27,USB Drive,North,Alice Johnson,14,982.7,13757.8,9346.5,4411.3
ORD-000432,2024-04-25,Monitor,East,David Wilson,40,892.01,35680.4,15530.35,20150.05
ORD-000433,2024-03-12,Laptop,Central,David Wilson,15,612.17,9182.55,5619.74,3562.81
ORD-000434,2024-11-23,HDMI Cable,South,Carol Davis,21,903.67,18977.07,9419.2,9557.87
ORD-000435,2024-07-15,Headset,West,Emma Brown,5,394.63,1973.15,908.77,1064.38
ORD-000436,2024-06-21,USB Drive,North,Alice Johnson,50,151.99,7599.5,3509.83,4089.67
ORD-000437,2024-11-20,Mouse,West,Bob Smith,19,83.75,1591.25,1068.4,522.85
ORD-000438,2024-05-07,Keyboard,South,Alice Johnson,43,620.54,26683.22,17691.77,8991.45
ORD-000439,2024-11-09,Keyboard,West,David Wilson,25,88.31,2207.75,1285.41,922.34
ORD-000440,2024-09-26,Webcam,North,David Wilson,10,672.01,6720.1,4277.18,2442.92
ORD-000441,2024-06-11,Mouse,Central,Frank Miller,27,965.11,26057.97,17326.87,8731.1
ORD-000442,2024-03-31,USB Drive,East,David Wilson,28,520.47,14573.16,8431.51,6141.65
ORD-000443,2024-02-21,USB Drive,East,Frank Miller,23,290.25,6675.75,4067.23,2608.52
ORD-000444,2024-03-25,USB Drive,Central,Bob Smith,39,850.75,33179.25,23049.66,10129.59
ORD-000445,2024-09-23,Laptop,Central,Frank Miller,33,123.61,4079.13,1743.7,2335.43
ORD-000446,2024-04-14,USB Drive,South,Bob Smith,3,248.68,746.04,438.8,307.24
ORD-000447,2024-04-02,USB Drive,North,Bob Smith,17,61.76,1049.92,526.72,523.2
ORD-000448,2024-08-29,Mouse,North,David Wilson,47,60.78,2856.66,1217.76,1638.9
ORD-000449,2024-08-21,Webcam,South,Frank Miller,13,777.11,10102.43,6395.92,3706.51
ORD-000450,2024-05-09,Monitor,East,Alice Johnson,7,408.39,2858.73,1687.74,1170.99
ORD-000451,2024-07-23,Webcam,Central,David Wilson,47,999.49,46976.03,19658.24,27317.79
ORD-000452,2024-07-24,USB Drive,West,David Wilson,19,455.72,8658.68,5076.43,3582.25
ORD-000453,2024-02-26,Headset,Central,Emma Brown,47,832.63,39133.61,26146.03,12987.58
ORD-000454,2024-11-21,Monitor,East,Carol Davis,29,928.8,26935.2,15814.35,11120.85
ORD-000455,2024-12-17,Monitor,North,Bob Smith,46,343.42,15797.32,8200.26,7597.06
ORD-000456,2024-12-02,Headset,South,Emma Brown,17,766.64,13032.88,5876.23,7156.65
ORD-000457,2024-12-04,Laptop,North,Bob Smith,39,994.24,38775.36,25363.93,13411.43
ORD-000458,2024-10-07,Webcam,East,Alice Johnson,22,778.46,17126.12,8903.59,8222.53
ORD-000459,2024-08-11,Headset,East,Bob Smith,17,337.68,5740.56,3782.37,1958.19
ORD-000460,2024-06-29,Mouse,East,Carol Davis,27,525.39,14185.53,6264,7921.53
ORD-000461,2024-06-09,USB Drive,East,Alice Johnson,13,388.46,5049.98,3249.39,1800.59
ORD-000462,2024-10-01,HDMI Cable,North,Carol Davis,11,633.18,6964.98,2996.04,3968.94
ORD-000463,2024-08-16,USB Drive,North,Carol Davis,44,82.02,3608.88,1557.99,2050.89
ORD-000464,2024-03-13,USB Drive,East,Emma Brown,4,430.76,1723.04,924.77,798.27
ORD-000465,2024-09-10,Laptop,West,Frank Miller,38,644.53,24492.14,16404.62,8087.52
ORD-000466,2024-05-29,Laptop,North,Frank Miller,9,699.75,6297.75,4324.73,1973.02
ORD-000467,2024-02-28,Headset,Central,Frank Miller,43,785.79,33788.97,14982.23,18806.74
ORD-000468,2024-11-23,Webcam,East,Frank Miller,23,583.73,13425.79,8650.09,4775.7
ORD-000469,2024-07-23,Webcam,South,Alice Johnson,26,153.25,3984.5,2365.84,1618.66
ORD-000470,2024-06-21,USB Drive,East,Bob Smith,13,266.2,3460.6,2044.25,1416.35
ORD-000471,2024-04-20,USB Drive,East,David Wilson,18,359.73,6475.14,4513.18,1961.96
ORD-000472,2024-07-26,Keyboard,East,Carol Davis,27,351.46,9489.42,5012.27,4477.15
ORD-000473,2024-11-07,Laptop,South,David Wilson,18,770.3,13865.4,6973.44,6891.96
ORD-000474,2024-06-30,Webcam,South,Frank Miller,25,225.59,5639.75,3430.35,2209.4
ORD-000475,2024-05-09,Laptop,Central,David Wilson,46,586.13,26961.98,16811.04,10150.94
ORD-000476,2024-09-11,Webcam,South,David Wilson,1,812.35,812.35,515.14,297.21
ORD-000477,2024-10-08,Headset,East,David Wilson,24,197.37,4736.88,2939.26,1797.62
ORD-000478,2024-11-01,Monitor,South,Frank Miller,45,699.16,31462.2,18465.36,12996.84
ORD-000479,2024-09-16,Laptop,West,Alice Johnson,45,892.18,40148.1,22186.12,17961.98
ORD-000480,2024-10-12,Webcam,Central,Carol Davis,2,267.34,534.68,354.82,179.86
ORD-000481,2024-01-01,Monitor,West,Alice Johnson,34,718.93,24443.62,10994.67,13448.95
ORD-000482,2024-01-26,Mouse,North,David Wilson,12,807.13,9685.56,5653.06,4032.5
ORD-000483,2024-04-24,HDMI Cable,North,Carol Davis,9,190.39,1713.51,965.19,748.32
ORD-000484,2024-01-10,Mouse,South,Alice Johnson,42,301.29,12654.18,5480.62,7173.56
ORD-000485,2024-03-06,HDMI Cable,West,Bob Smith,27,199.23,5379.21,2886.61,2492.6
ORD-000486,2024-04-12,Webcam,Central,David Wilson,38,305.81,11620.78,6194.08,5426.7
ORD-000487,2024-12-17,Mouse,West,David Wilson,45,289.91,13045.95,8162.47,4883.48
ORD-000488,2024-07-11,Keyboard,West,Emma Brown,19,950.46,18058.74,9460.17,8598.57
ORD-000489,2024-05-09,Laptop,South,Bob Smith,8,575.52,4604.16,2322.08,2282.08
ORD-000490,2024-09-23,Monitor,Central,Emma Brown,9,950.25,8552.25,4416.65,4135.6
ORD-000491,2024-08-21,USB Drive,South,David Wilson,8,786.74,6293.92,2875.34,3418.58
ORD-000492,2024-06-11,Mouse,East,Bob Smith,28,386.37,10818.36,6493.88,4324.48
ORD-000493,2024-04-08,Mouse,Central,Emma Brown,12,146.6,1759.2,1010.64,748.56
ORD-000494,2024-10-22,Webcam,West,Carol Davis,2,436.42,872.84,361.2,511.64
ORD-000495,2024-03-07,Laptop,South,Bob Smith,43,544.21,23401.03,11769.21,11631.82
ORD-000496,2024-02-29,Headset,Central,David Wilson,15,802.64,12039.6,7208.87,4830.73
ORD-000497,2024-04-17,Headset,West,Frank Miller,50,467.92,23396,9735.65,13660.35
ORD-000498,2024-04-15,HDMI Cable,East,Carol Davis,4,369.57,1478.28,831.62,646.66
ORD-000499,2024-08-28,USB Drive,Central,Carol Davis,27,657.6,17755.2,12304.6,5450.6
ORD-000500,2024-04-06,Mouse,South,Carol Davis,37,870.73,32217.01,12923.45,19293.56
ORD-000501,2024-08-03,Headset,South,Frank Miller,48,180.62,8669.76,3643.55,5026.21
ORD-000502,2024-05-18,HDMI Cable,North,Alice Johnson,26,389.73,10132.98,6739.12,3393.86
ORD-000503,2024-05-09,Keyboard,South,David Wilson,45,884.78,39815.1,22333.97,17481.13
ORD-000504,2024-04-29,Monitor,North,Emma Brown,2,550.27,1100.54,674.27,426.27
ORD-000505,2024-07-22,Headset,North,Bob Smith,27,532.47,14376.69,8042.71,6333.98
ORD-000506,2024-04-19,Headset,South,Carol Davis,44,78.03,3433.32,2144.79,1288.53
ORD-000507,2024-01-16,Laptop,East,Bob Smith,11,826.24,9088.64,5144.39,3944.25
ORD-000508,2024-12-17,HDMI Cable,West,David Wilson,40,422.66,16906.4,7096.74,9809.66
ORD-000509,2024-06-05,Monitor,South,Frank Miller,16,542.35,8677.6,4713.35,3964.25
ORD-000510,2024-09-07,Webcam,West,Frank Miller,32,731.03,23392.96,15410.45,7982.51
ORD-000511,2024-02-15,HDMI Cable,Central,Frank Miller,27,362.14,9777.78,4289.76,5488.02
ORD-000512,2024-12-17,Monitor,Central,Frank Miller,46,302.28,13904.88,6553.25,7351.63
ORD-000513,2024-10-25,Monitor,West,Carol Davis,3,69.1,207.3,132.85,74.45
ORD-000514,2024-03-26,HDMI Cable,South,Alice Johnson,38,122.68,4661.84,3200.4,1461.44
ORD-000515,2024-12-19,Mouse,Central,Frank Miller,27,300.16,8104.32,5428.25,2676.07
ORD-000516,2024-06-17,Mouse,West,Alice Johnson,48,890.51,42744.48,18113.54,24630.94
ORD-000517,2024-05-12,USB Drive,South,David Wilson,20,591.53,11830.6,5942.73,5887.87
ORD-000518,2024-03-18,HDMI Cable,West,David Wilson,16,281.66,4506.56,2174.36,2332.2
ORD-000519,2024-08-25,Keyboard,Central,Bob Smith,5,373.26,1866.3,1028.93,837.37
ORD-000520,2024-05-16,Headset,West,David Wilson,31,429.52,13315.12,6168.14,7146.98
ORD-000521,2024-02-25,Webcam,West,Alice Johnson,29,941.87,27314.23,18031.03,9283.2
ORD-000522,2024-03-15,Laptop,North,Frank Miller,15,471.24,7068.6,3157.14,3911.46
ORD-000523,2024-10-28,USB Drive,West,David Wilson,25,998.04,24951,11364.7,13586.3
ORD-000524,2024-03-04,Headset,West,Emma Brown,42,485.02,20370.84,12235.95,8134.89
ORD-000525,2024-02-08,Laptop,South,Emma Brown,42,534.31,22441.02,9694.85,12746.17
ORD-000526,2024-07-03,Webcam,Central,Carol Davis,12,623.78,7485.36,3309.72,4175.64
ORD-000527,2024-10-29,Mouse,South,Emma Brown,38,643.67,24459.46,13130.39,11329.07
ORD-000528,2024-03-16,USB Drive,Central,David Wilson,6,146.13,876.78,391.42,485.36
ORD-000529,2024-09-11,Webcam,East,David Wilson,18,336.2,6051.6,3300.55,2751.05
ORD-000530,2024-04-23,Monitor,South,Alice Johnson,11,373.01,4103.11,2396.23,1706.88
ORD-000531,2024-05-12,Monitor,North,Carol Davis,8,850.78,6806.24,4566.41,2239.83
ORD-000532,2024-01-15,Laptop,Central,Alice Johnson,36,128.12,4612.32,2877.25,1735.07
ORD-000533,2024-07-01,Monitor,West,Frank Miller,6,497.42,2984.52,1815.54,1168.98
ORD-000534,2024-04-06,USB Drive,North,Frank Miller,41,696.48,28555.68,17066.02,11489.66
ORD-000535,2024-12-11,Laptop,West,Frank Miller,11,595.38,6549.18,3154.13,3395.05
ORD-000536,2024-01-30,USB Drive,North,Emma Brown,19,313.71,5960.49,2746.76,3213.73
ORD-000537,2024-10-09,Mouse,South,Emma Brown,40,997.67,39906.8,22017.51,17889.29
ORD-000538,2024-07-30,HDMI Cable,West,Carol Davis,43,835.21,35914.03,21855.79,14058.24
ORD-000539,2024-05-01,Monitor,North,Emma Brown,24,850.08,20401.92,12601.02,7800.9
ORD-000540,2024-05-08,HDMI Cable,West,Alice Johnson,39,131.23,5117.97,2098.17,3019.8
ORD-000541,2024-06-06,Headset,South,David Wilson,45,658.89,29650.05,17596.8,12053.25
ORD-000542,2024-04-05,Monitor,North,David Wilson,30,84.17,2525.1,1034.6,1490.5
ORD-000543,2024-02-21,Webcam,South,Alice Johnson,40,63.64,2545.6,1581.3,964.3
ORD-000544,2024-04-01,Mouse,East,Carol Davis,31,665.21,20621.51,10100.82,10520.69
ORD-000545,2024-11-11,Laptop,East,Frank Miller,47,886.85,41681.95,23080.82,18601.13
ORD-000546,2024-05-30,HDMI Cable,South,Carol Davis,36,111.78,4024.08,2746.18,1277.9
